date, pm25, pm10, o3, no2, so2, co
2021/11/15, , , 4, 1, 7, 4
2021/11/16, , , 4, 1, 7, 3
2021/11/17, , , 4, 1, 7, 3
2021/11/18, , , 4, 1, 7, 2
2021/11/19, , , 4, 1, 7, 2
2021/11/20, , , 4, 1, 7, 2
2021/11/21, , , 4, 1, 7, 1
2021/11/22, , , 4, 1, 7, 2
2021/11/23, , , 4, , 7, 1
2021/11/24, , , 4, 1, 7, 1
2021/11/25, , , 4, 1, 7, 1
2021/11/26, , , 4, , 7, 1
2021/11/27, , , 4, 1, 7, 2
2021/11/28, , , 4, 1, 7, 1
2021/11/29, , , 4, 1, 7, 2
2021/11/30, , , 3, 1, 7, 1
2021/12/1, , , 3, 1, 7, 1
2021/12/2, , , 3, 1, 7, 1
2021/12/3, , , 3, 1, 7, 2
2021/12/4, , , 3, 1, 7, 3
2021/12/5, , , 3, 2, 7, 2
2021/12/6, , , 3, 2, 7, 2
2021/12/7, , , 3, 3, 7, 3
2021/12/8, , , 3, 3, 7, 4
2021/12/9, , , 3, 1, 7, 1
2021/12/10, , , 3, 1, 7, 1
2021/12/11, , , 3, 1, 7, 1
2021/12/12, , , 3, 1, 7, 1
2021/12/13, , , 3, 1, 7, 2
2021/12/14, , , 3, 1, 7, 1
2021/12/15, , , 3, 1, 7, 2
2021/12/16, , , 3, 1, 7, 2
2021/12/17, , , 3, 1, 6, 2
2021/12/18, , , 3, 1, 6, 2
2021/12/19, , , 3, 1, 6, 4
2021/12/22, , , 3, 1, 8, 2
2021/12/23, , , 2, 1, 9, 3
2021/12/28, , , 2, 1, 9, 1
2021/12/29, , , 2, 1, 9, 1
2021/12/30, , , 2, 1, 9, 1
2021/12/31, , , 2, 1, 9, 1
2022/1/1, , , 3, 1, 10, 2
2022/1/2, , , 2, 1, 9, 2
2021/7/1, , , 25, 7, 5, 4
2021/7/2, , , 25, 7, 5, 4
2021/7/3, , , 31, 6, 5, 3
2021/7/4, , , 28, 7, 5, 3
2021/7/5, , , 23, 7, 5, 4
2021/7/6, , , 25, 7, 5, 3
2021/7/7, , , 24, 6, 5, 3
2021/7/8, , , 23, 5, 5, 2
2021/7/9, , , 18, 5, 5, 1
2021/7/10, , , 25, 6, 5, 3
2021/7/11, , , 14, 4, 5, 2
2021/7/12, , , 13, 4, 5, 1
2021/7/13, , , 13, 3, 5, 1
2021/7/14, , , 14, 5, 5, 2
2021/7/15, , , 12, 4, 5, 2
2021/7/16, , , 18, 5, 5, 2
2021/7/17, , , 23, 4, 5, 2
2021/7/18, , , 22, 3, 5, 1
2021/7/19, , , 13, 4, 5, 1
2021/7/20, , , 18, 5, 5, 2
2021/7/21, , , 1, 4, 5, 3
2021/7/22, , , 1, 3, 6, 3
2021/7/24, , , 4, 2, 5, 2
2021/8/2, , , 1, 4, 5, 1
2021/8/29, , , 1, 1, 6, 1
2021/9/1, , , 3, 1, 6, 1
2021/9/2, , , 3, 1, 6, 1
2021/9/3, , , 3, 1, 6, 1
2021/9/4, , , 3, 1, 6, 1
2021/9/5, , , 3, 1, 6, 1
2021/9/6, , , 3, 1, 6, 1
2021/9/7, , , 3, 1, 6, 1
2021/9/8, , , 3, 4, 6, 1
2021/9/9, , , 3, 1, 6, 1
2021/9/10, , , 3, 1, 6, 1
2021/9/11, , , 3, 1, 6, 1
2021/9/12, , , 3, 1, 6, 1
2021/9/13, , , 3, 1, 6, 1
2021/9/14, , , 3, 1, 6, 1
2021/9/15, , , 3, 1, 6, 1
2021/9/16, , , 3, 1, 6, 1
2021/9/17, , , 3, 1, 6, 1
2021/9/18, , , 3, , 6, 1
2021/9/19, , , 3, 1, 6, 1
2021/9/20, , , 3, 1, 6, 1
2021/9/21, , , 3, 1, 6, 1
2021/9/22, , , 3, 1, 6, 2
2021/9/23, , , 3, 1, 6, 1
2021/9/24, , , 3, 1, 6, 1
2021/9/25, , , 3, 1, 6, 1
2021/9/26, , , 3, 1, 6, 1
2021/9/27, , , 3, 1, 6, 1
2021/9/28, , , 3, 1, 6, 1
2021/9/30, , , 3, 1, 6, 1
2021/4/1, , , 25, 5, 4, 3
2021/4/2, , , 25, 1, 4, 1
2021/4/3, , , 15, 3, 4, 2
2021/4/4, , , 23, 3, 4, 2
2021/4/5, , , 22, 4, 4, 4
2021/4/6, , , 23, 5, 4, 3
2021/4/7, , , 29, 4, 4, 3
2021/4/8, , , 30, 5, 4, 3
2021/4/9, , , 30, 5, 4, 4
2021/4/10, , , 21, 5, 4, 5
2021/4/11, , , 16, 5, 4, 4
2021/4/12, , , 19, 3, 4, 2
2021/4/13, , , 19, 3, 4, 2
2021/4/14, , , 21, 3, 4, 2
2021/4/15, , , 25, 3, 4, 2
2021/4/16, , , 29, 6, 4, 3
2021/4/17, , , 28, 4, 4, 2
2021/4/18, , , 24, 5, 4, 3
2021/4/19, , , 26, 7, 4, 4
2021/4/20, , , 30, 5, 4, 3
2021/4/21, , , 28, 5, 4, 4
2021/4/22, , , 27, 6, 4, 3
2021/4/23, , , 34, 6, 4, 4
2021/4/24, , , 33, 6, 4, 4
2021/4/25, , , 30, 4, 4, 3
2021/4/26, , , 28, 3, 4, 2
2021/4/27, , , 20, 4, 4, 3
2021/4/28, , , 22, 5, 4, 3
2021/4/29, , , 22, , , 
2021/5/4, , , 15, 3, 4, 2
2021/5/5, , , 14, 4, 5, 3
2021/5/6, , , 15, 4, 5, 3
2021/5/7, , , 15, 5, 5, 3
2021/5/8, , , 16, 4, 5, 2
2021/5/9, , , 17, 5, 5, 3
2021/5/10, , , 17, 4, 5, 3
2021/5/11, , , 16, 4, 5, 2
2021/5/12, , , 18, 4, 5, 2
2021/5/13, , , 16, 4, 5, 2
2021/5/14, , , 14, 4, 5, 2
2021/5/15, , , 15, 3, 5, 2
2021/5/16, , , 14, 3, 5, 2
2021/5/17, , , 15, 3, 5, 2
2021/5/18, , , 12, 4, 5, 3
2021/5/19, , , 14, 4, 5, 3
2021/5/20, , , 17, 5, 5, 3
2021/5/21, , , 17, 7, 5, 4
2021/5/22, , , 25, 4, 5, 3
2021/5/23, , , 25, 5, 5, 4
2021/5/24, , , 22, 7, 5, 5
2021/5/25, , , 12, 6, 5, 5
2021/5/26, , , 13, 4, 5, 3
2021/5/27, , , 19, 4, 5, 2
2021/5/28, , , 17, 5, 5, 3
2021/5/29, , , 20, 5, 5, 4
2021/5/30, , , 25, 6, 5, 4
2021/5/31, , , 29, 6, 5, 4
2021/6/1, , , 32, 6, 5, 4
2021/6/2, , , 30, 6, 5, 4
2021/6/3, , , 14, 7, 5, 4
2021/6/4, , , 26, 6, 5, 4
2021/6/5, , , 20, 6, 5, 4
2021/6/6, , , 21, 5, 5, 3
2021/6/7, , , 21, 5, 5, 3
2021/6/8, , , 18, 5, 5, 4
2021/6/9, , , 16, 5, 5, 4
2021/6/10, , , 12, 6, , 4
2021/6/11, , , 16, 7, , 4
2021/6/12, , , 18, 6, , 4
2021/6/13, , , 16, 5, , 3
2021/6/14, , , 20, 5, 5, 3
2021/6/15, , , 20, , , 
2021/6/21, , , 23, 7, 5, 4
2021/6/22, , , 24, 7, 5, 3
2021/6/23, , , 23, 7, 5, 3
2021/6/24, , , 26, 7, 5, 3
2021/6/25, , , 23, 5, 5, 3
2021/6/26, , , 21, 5, 5, 2
2021/6/27, , , 22, , , 
2021/6/29, , , 5, 7, 5, 3
2021/6/30, , , 24, 6, 5, 3
2021/1/4, , , 29, 2, 3, 2
2021/1/5, , , 27, 3, 3, 2
2021/1/6, , , 26, 3, 3, 2
2021/1/7, , , 27, 2, 3, 2
2021/1/8, , , 34, 2, 3, 2
2021/1/9, , , 33, 2, 3, 2
2021/1/10, , , 31, 4, 3, 2
2021/1/11, , , 32, 2, 3, 2
2021/1/12, , , 35, 7, 3, 3
2021/1/13, , , 36, 12, 3, 4
2021/1/14, , , 34, 8, 3, 3
2021/1/15, , , 37, 7, 3, 3
2021/1/16, , , 31, 4, 3, 2
2021/1/17, , , 36, 3, 3, 2
2021/1/18, , , 54, 8, 3, 4
2021/1/19, , , 50, 11, 3, 5
2021/1/20, , , 31, 10, 3, 4
2021/1/21, , , 24, 6, 3, 3
2021/1/22, , , 26, 8, 3, 4
2021/1/23, , , 26, 7, 3, 4
2021/1/24, , , 35, 7, 3, 3
2021/1/25, , , 35, 6, 3, 3
2021/1/26, , , 26, 6, 3, 3
2021/1/27, , , 27, 6, 3, 3
2021/1/28, , , 38, 4, 3, 3
2021/1/29, , , 46, 7, 3, 4
2021/1/30, , , 37, 6, 3, 3
2021/1/31, , , 28, 6, 3, 3
2021/2/1, , , 28, 6, 3, 3
2021/2/2, , , 27, 4, 3, 2
2021/2/3, , , 31, 4, 3, 2
2021/2/4, , , 30, 6, 3, 3
2021/2/5, , , 28, 5, 3, 3
2021/2/6, , , 27, 5, 3, 3
2021/2/7, , , 25, 3, 3, 2
2021/2/8, , , 20, 4, 4, 2
2021/2/9, , , 19, 4, 4, 3
2021/2/10, , , 28, 3, 4, 3
2021/2/11, , , 39, 2, 3, 2
2021/2/12, , , 40, 4, 4, 2
2021/2/13, , , 41, 4, 4, 3
2021/2/14, , , 38, 5, 3, 2
2021/2/15, , , 37, 5, 4, 2
2021/2/16, , , 33, 4, 4, 2
2021/2/17, , , 33, 3, 4, 2
2021/2/18, , , 41, 2, 4, 2
2021/2/19, , , 41, 3, 4, 2
2021/2/20, , , 40, 5, 4, 2
2021/2/21, , , 37, 6, 4, 2
2021/2/22, , , 37, 5, 4, 3
2021/2/23, , , 33, 6, 4, 3
2021/2/24, , , 30, 7, 4, 3
2021/2/25, , , 32, 8, 4, 4
2021/2/26, , , 30, 6, 4, 3
2021/2/27, , , 26, 5, 4, 3
2021/2/28, , , 16, 3, 4, 2
2021/3/1, , , 16, 3, 4, 2
2021/3/2, , , 16, 1, 4, 1
2021/3/3, , , 15, 4, 4, 3
2021/3/4, , , 19, 5, 4, 3
2021/3/5, , , 20, 4, 4, 2
2021/3/6, , , 18, 5, 4, 3
2021/3/7, , , 19, 4, 4, 3
2021/3/8, , , 20, 4, 4, 3
2021/3/9, , , 24, 4, 4, 3
2021/3/10, , , 24, 4, 4, 3
2021/3/11, , , 22, 4, 4, 3
2021/3/12, , , 24, 4, 4, 3
2021/3/13, , , 26, 3, 4, 2
2021/3/14, , , 29, 4, 4, 3
2021/3/15, , , 33, 6, 4, 3
2021/3/16, , , 36, 6, 4, 3
2021/3/17, , , 28, 5, 4, 3
2021/3/18, , , 20, 4, 4, 2
2021/3/19, , , 18, 3, 4, 2
2021/3/20, , , 16, 3, 4, 2
2021/3/21, , , 16, 1, 4, 2
2021/3/22, , , 29, 2, 4, 2
2021/3/23, , , 36, 6, 4, 4
2021/3/24, , , 29, 4, 4, 4
2021/3/25, , , 18, 5, 4, 3
2021/3/26, , , 18, 4, 4, 3
2021/3/27, , , 20, 5, 4, 3
2021/3/28, , , 18, 4, 4, 3
2021/3/29, , , 19, 5, 4, 3
2021/3/30, , , 21, 6, 4, 3
2021/3/31, , , 26, 5, 4, 3
2020/10/1, , , 12, 5, 2, 6
2020/10/2, , , 15, 4, 2, 4
2020/10/3, , , 11, 5, 2, 4
2020/10/4, , , 11, 4, 2, 4
2020/10/5, , , 9, 7, 2, 7
2020/10/6, , , 5, 5, 2, 6
2020/10/7, , , 14, 4, 2, 4
2020/10/8, , , 15, 4, 2, 4
2020/10/9, , , 12, 4, 2, 5
2020/10/10, , , 11, 3, 2, 4
2020/10/11, , , 17, 4, 2, 5
2020/10/12, , , 15, 4, 2, 5
2020/10/13, , , 16, 6, 2, 6
2020/10/14, , , 17, 5, 2, 5
2020/10/15, , , 15, 6, 2, 7
2020/10/16, , , 10, 5, 2, 7
2020/10/17, , , 13, 4, 2, 4
2020/10/18, , , 14, 4, 2, 4
2020/10/19, , , 14, 3, 2, 3
2020/10/20, , , 13, 5, 2, 5
2020/10/21, , , 24, 5, , 4
2020/10/22, , , 27, 6, , 4
2020/10/23, , , 29, 6, , 4
2020/10/24, , , 38, 6, , 4
2020/10/25, , , 37, 5, , 4
2020/10/26, , , 25, , , 
2020/11/4, , , 15, 10, 2, 5
2020/11/5, , , 36, 6, 2, 3
2020/11/6, , , 30, 3, 2, 3
2020/11/7, , , 41, 4, 2, 3
2020/11/8, , , 47, 9, 2, 6
2020/11/9, , , 31, 6, 2, 5
2020/11/10, , , 28, 7, 2, 5
2020/11/11, , , 43, 3, 2, 2
2020/11/12, , , 18, 8, 2, 4
2020/11/13, , , 25, 8, 2, 4
2020/11/14, , , 29, 5, 2, 3
2020/11/15, , , 33, 3, 2, 2
2020/11/16, , , 13, 4, 2, 3
2020/11/17, , , 14, 7, 2, 5
2020/11/18, , , 16, 6, 2, 4
2020/11/19, , , 14, 5, 2, 3
2020/11/20, , , 15, 4, 2, 2
2020/11/21, , , 13, 3, 2, 2
2020/11/22, , , 14, 3, 2, 2
2020/11/23, , , 15, 4, 2, 3
2020/11/24, , , 17, , , 
2020/12/2, , , 27, 3, 2, 2
2020/12/3, , , 32, 5, 2, 3
2020/12/4, , , 38, 4, 2, 2
2020/12/5, , , 35, 6, 3, 3
2020/12/6, , , 33, 13, 3, 8
2020/12/7, , , 23, 4, 3, 3
2020/12/8, , , 37, 9, 3, 6
2020/12/9, , , 32, 13, 3, 8
2020/12/10, , , 22, 11, 3, 7
2020/12/11, , , 15, 7, 3, 4
2020/12/12, , , 18, 7, 3, 4
2020/12/13, , , 21, 7, 3, 5
2020/12/14, , , 17, 4, 3, 4
2020/12/15, , , 25, 2, 3, 2
2020/12/16, , , 23, 2, 3, 2
2020/12/17, , , 26, 2, 3, 2
2020/12/18, , , 26, 2, 3, 2
2020/12/19, , , 29, 3, 3, 3
2020/12/20, , , 29, 5, 3, 4
2020/12/21, , , 37, 8, 3, 5
2020/12/22, , , 33, 10, 3, 6
2020/12/23, , , 26, 11, 3, 7
2020/12/24, , , 22, 4, 3, 3
2020/12/25, , , 21, 5, 3, 3
2020/12/26, , , 24, 5, 3, 3
2020/12/27, , , 23, 7, 3, 4
2020/12/28, , , 21, 6, 3, 3
2020/12/29, , , 23, 6, 3, 3
2020/12/30, , , 56, 3, 3, 3
2020/12/31, , , 43, 2, , 2
2021/1/1, , , 37, 3, , 2
2021/1/2, , , 35, 3, , 2
2021/1/3, , , 32, 3, 3, 2
2020/9/16, , , 1, 9, 2, 5
2020/9/30, , , 13, 5, 2, 6
2017/5/4, , , 44, , 24, 
2015/9/3, , , 88, 9, 22, 16
2015/9/4, , , 99, 4, , 9
2015/9/5, , , 94, 5, , 11
2024/1/16, , , , 2, 12, 3
2022/11/27, , , , 1, 16, 4
2022/1/12, , , , 1, 9, 2
2022/1/16, , , , 1, 9, 4
2022/1/25, , , , 9, 10, 3
2021/10/2, , , , 1, 6, 1
2021/10/3, , , , 1, 6, 1
2021/10/4, , , , 1, 6, 1
2021/10/5, , , , 1, 6, 1
2021/10/6, , , , 1, 7, 1
2021/10/7, , , , 1, 6, 2
2021/10/8, , , , 1, 6, 2
2021/10/9, , , , 2, 6, 2
2021/10/10, , , , 1, 6, 2
2021/10/11, , , , 1, 6, 1
2021/10/12, , , , 1, 6, 2
2021/10/13, , , , 1, 6, 2
2021/10/14, , , , 1, 6, 2
2021/10/15, , , , 1, 6, 1
2021/10/16, , , , 1, 6, 2
2021/10/17, , , , 1, 6, 1
2021/10/18, , , , 1, 6, 1
2021/10/19, , , , 1, 6, 2
2021/10/20, , , , 1, 7, 1
2021/10/21, , , , 1, , 2
2021/10/22, , , , 1, , 2
2021/10/23, , , , 1, 6, 1
2021/10/24, , , , 1, 7, 1
2021/10/25, , , , 1, , 2
2021/7/23, , , , 3, 5, 2
2021/7/25, , , , 2, 5, 1
2021/7/26, , , , 2, 5, 1
2021/7/27, , , , 3, 5, 1
2021/7/28, , , , 3, 5, 1
2021/7/29, , , , 3, 5, 1
2021/7/30, , , , 3, 5, 1
2021/7/31, , , , 2, 5, 1
2021/8/1, , , , 2, 5, 1
2021/8/3, , , , 5, 5, 1
2021/8/4, , , , 4, 5, 1
2021/8/5, , , , 3, 5, 1
2021/8/6, , , , 3, 5, 1
2021/8/7, , , , 2, 5, 1
2021/8/8, , , , 2, 5, 1
2021/8/9, , , , 1, 5, 1
2021/8/10, , , , 1, 5, 1
2021/8/11, , , , 1, 5, 1
2021/8/12, , , , 1, 5, 1
2021/8/13, , , , 1, 5, 1
2021/8/14, , , , 1, 5, 1
2021/8/15, , , , 1, 5, 1
2021/8/16, , , , 1, 5, 1
2021/8/17, , , , 1, 5, 1
2021/8/18, , , , 1, 5, 1
2021/8/19, , , , 1, 6, 1
2021/8/20, , , , 1, 5, 1
2021/8/21, , , , 1, 6, 1
2021/8/22, , , , 1, 6, 1
2021/8/23, , , , 1, 6, 1
2021/8/24, , , , 1, 6, 1
2021/8/25, , , , 1, 5, 1
2021/8/26, , , , 1, 6, 1
2021/8/27, , , , 1, 6, 1
2021/8/28, , , , 1, 6, 1
2021/8/30, , , , 1, 6, 1
2021/8/31, , , , 1, 6, 1
2021/9/29, , , , 1, 6, 1
2021/5/3, , , , 3, 4, 2
2021/6/20, , , , 8, 5, 4
2021/6/28, , , , 8, 5, 4
2020/11/3, , , , 14, 2, 6
2020/12/1, , , , 3, 2, 3
2020/7/1, , , , 8, 1, 5
2020/7/2, , , , 9, 1, 5
2020/7/3, , , , 8, 1, 5
2020/7/4, , , , 5, 1, 3
2020/7/5, , , , 5, 1, 3
2020/7/6, , , , 7, 1, 4
2020/7/7, , , , 6, 1, 3
2020/7/8, , , , 7, 1, 4
2020/7/9, , , , 8, 1, 5
2020/7/10, , , , 9, 1, 4
2020/7/11, , , , 9, 1, 5
2020/7/12, , , , 7, 1, 4
2020/7/13, , , , 9, 1, 5
2020/7/14, , , , 7, 1, 4
2020/7/15, , , , 7, 1, 4
2020/7/16, , , , 7, 1, 4
2020/7/17, , , , 8, 1, 4
2020/7/18, , , , 6, 1, 3
2020/7/19, , , , 6, 1, 2
2020/7/20, , , , 6, 1, 3
2020/7/21, , , , 8, 1, 5
2020/7/22, , , , 6, 1, 3
2020/7/23, , , , 8, 1, 4
2020/7/24, , , , 6, 1, 3
2020/7/25, , , , 8, 1, 5
2020/7/26, , , , 9, 1, 4
2020/7/27, , , , 9, 1, 5
2020/7/28, , , , 8, 1, 4
2020/7/29, , , , 8, 1, 4
2020/7/30, , , , 6, 1, 3
2020/7/31, , , , 11, 1, 6
2020/8/1, , , , 10, 1, 6
2020/8/2, , , , 7, 1, 5
2020/8/3, , , , 6, 1, 5
2020/8/4, , , , 7, 1, 4
2020/8/5, , , , 8, 1, 5
2020/8/6, , , , 4, 1, 3
2020/8/7, , , , 5, 1, 4
2020/8/8, , , , 7, 1, 6
2020/8/9, , , , 7, 1, 5
2020/8/10, , , , 9, 1, 5
2020/8/11, , , , 7, 1, 5
2020/8/12, , , , 6, 1, 5
2020/8/13, , , , 7, 1, 5
2020/8/14, , , , 6, 1, 5
2020/8/15, , , , 6, 1, 4
2020/8/16, , , , 6, 1, 3
2020/8/17, , , , 6, 1, 5
2020/8/18, , , , 6, 1, 4
2020/8/19, , , , 5, 1, 3
2020/8/20, , , , 5, 1, 4
2020/8/21, , , , 8, 1, 5
2020/8/22, , , , 6, 1, 4
2020/8/23, , , , 6, 1, 4
2020/8/24, , , , 8, 1, 5
2020/8/25, , , , 10, 2, 3
2020/8/27, , , , 13, 2, 7
2020/8/28, , , , 9, , 5
2020/8/29, , , , 7, 2, 4
2020/8/30, , , , 6, 2, 4
2020/8/31, , , , 6, 2, 4
2020/9/1, , , , 9, 1, 5
2020/9/2, , , , 5, 2, 3
2020/9/3, , , , 4, 2, 2
2020/9/4, , , , 6, 1, 4
2020/9/5, , , , 6, 2, 4
2020/9/6, , , , 5, 1, 3
2020/9/7, , , , 6, 2, 4
2020/9/8, , , , 6, , 4
2020/9/9, , , , 7, 2, 4
2020/9/10, , , , 6, 2, 3
2020/9/11, , , , 6, 2, 3
2020/9/12, , , , 7, 2, 4
2020/9/28, , , , 6, 2, 5
2020/6/15, , , , 6, 1, 4
2020/6/16, , , , 10, , 5
2020/6/17, , , , 9, , 5
2020/6/18, , , , 8, , 4
2020/6/19, , , , 7, , 3
2020/6/20, , , , 8, , 3
2020/6/21, , , , 8, , 4
2020/6/22, , , , 8, , 4
2020/6/23, , , , 9, 1, 4
2020/6/24, , , , 8, 1, 4
2020/6/25, , , , 6, 1, 3
2020/6/26, , , , 8, 1, 5
2020/6/27, , , , 6, 1, 4
2020/6/28, , , , 7, 1, 6
2020/6/29, , , , 7, 1, 4
2020/6/30, , , , 9, 1, 4
2020/2/16, , , , , 4, 2
2019/10/29, , , , , 3, 4
2019/10/30, , , , , 3, 4
2019/10/31, , , , , 3, 4
2019/11/1, , , , , 3, 3
2019/11/2, , , , , 3, 5
2019/11/3, , , , , 3, 7
2019/11/4, , , , , 3, 4
2019/11/5, , , , , 3, 4
2019/11/6, , , , , 3, 4
